Number of parameters in output net: 72
Number of parameters in hypernet: 646
Number of training points: 1280
Number of test points: 320
Epoch 3700 | Time 0.100 (0.107) | NFE-F 32.3 | NFE-B 48.8 | Test Acc 0.8531 | Train Acc 0.8539
Epoch 3800 | Time 0.126 (0.110) | NFE-F 32.4 | NFE-B 50.6 | Test Acc 0.8469 | Train Acc 0.8516
Epoch 3900 | Time 0.107 (0.110) | NFE-F 32.7 | NFE-B 50.3 | Test Acc 0.8375 | Train Acc 0.8500
Epoch 4000 | Time 0.109 (0.111) | NFE-F 32.4 | NFE-B 50.7 | Test Acc 0.8500 | Train Acc 0.8602
Epoch 4100 | Time 0.108 (0.112) | NFE-F 32.6 | NFE-B 51.6 | Test Acc 0.8375 | Train Acc 0.8594
Epoch 4200 | Time 0.109 (0.111) | NFE-F 32.7 | NFE-B 50.9 | Test Acc 0.8469 | Train Acc 0.8547
Epoch 4300 | Time 0.102 (0.111) | NFE-F 33.0 | NFE-B 50.9 | Test Acc 0.8562 | Train Acc 0.8578
Epoch 4400 | Time 0.099 (0.112) | NFE-F 33.1 | NFE-B 51.3 | Test Acc 0.8750 | Train Acc 0.8570
Epoch 4500 | Time 0.109 (0.113) | NFE-F 33.2 | NFE-B 52.0 | Test Acc 0.8531 | Train Acc 0.8539
Epoch 4600 | Time 0.108 (0.114) | NFE-F 33.3 | NFE-B 52.5 | Test Acc 0.8562 | Train Acc 0.8602
Epoch 4700 | Time 0.098 (0.114) | NFE-F 33.8 | NFE-B 52.2 | Test Acc 0.8469 | Train Acc 0.8672
Epoch 4800 | Time 0.120 (0.115) | NFE-F 34.4 | NFE-B 52.8 | Test Acc 0.8531 | Train Acc 0.8672
Epoch 4900 | Time 0.098 (0.115) | NFE-F 34.6 | NFE-B 52.8 | Test Acc 0.8625 | Train Acc 0.8602
Epoch 5000 | Time 0.121 (0.116) | NFE-F 35.2 | NFE-B 53.4 | Test Acc 0.8719 | Train Acc 0.8703
Epoch 5100 | Time 0.118 (0.117) | NFE-F 36.0 | NFE-B 53.1 | Test Acc 0.8656 | Train Acc 0.8688
Epoch 5200 | Time 0.111 (0.118) | NFE-F 36.8 | NFE-B 53.8 | Test Acc 0.8719 | Train Acc 0.8758
Epoch 5300 | Time 0.131 (0.120) | NFE-F 37.3 | NFE-B 54.5 | Test Acc 0.8688 | Train Acc 0.8688
Epoch 5400 | Time 0.102 (0.122) | NFE-F 37.5 | NFE-B 56.1 | Test Acc 0.8781 | Train Acc 0.8711
Epoch 5500 | Time 0.130 (0.122) | NFE-F 37.4 | NFE-B 55.9 | Test Acc 0.8844 | Train Acc 0.8672
Epoch 5600 | Time 0.140 (0.120) | NFE-F 37.5 | NFE-B 54.9 | Test Acc 0.8844 | Train Acc 0.8820
Epoch 5700 | Time 0.110 (0.123) | NFE-F 37.6 | NFE-B 56.7 | Test Acc 0.8812 | Train Acc 0.8734
Epoch 5800 | Time 0.111 (0.123) | NFE-F 37.6 | NFE-B 56.8 | Test Acc 0.8781 | Train Acc 0.8734
Epoch 5900 | Time 0.122 (0.123) | NFE-F 37.8 | NFE-B 56.4 | Test Acc 0.8625 | Train Acc 0.8664
Epoch 6000 | Time 0.113 (0.123) | NFE-F 37.6 | NFE-B 56.2 | Test Acc 0.8750 | Train Acc 0.8672
Epoch 6100 | Time 0.131 (0.123) | NFE-F 37.7 | NFE-B 56.7 | Test Acc 0.8688 | Train Acc 0.8688
Epoch 6200 | Time 0.113 (0.124) | NFE-F 37.7 | NFE-B 57.1 | Test Acc 0.8656 | Train Acc 0.8734
Epoch 6300 | Time 0.131 (0.125) | NFE-F 37.9 | NFE-B 57.3 | Test Acc 0.8656 | Train Acc 0.8820
Epoch 6400 | Time 0.132 (0.125) | NFE-F 37.6 | NFE-B 57.6 | Test Acc 0.8656 | Train Acc 0.8758
Converged at epoch: 6400
Number of parameters in output net: 72
Number of parameters in hypernet: 592
Number of training points: 1280
Number of test points: 320
Epoch 0100 | Time 0.060 (0.054) | NFE-F 20.0 | NFE-B 21.4 | Test Acc 0.6500 | Train Acc 0.6500
Epoch 0200 | Time 0.054 (0.057) | NFE-F 25.5 | NFE-B 21.0 | Test Acc 0.6750 | Train Acc 0.6945
Epoch 0300 | Time 0.065 (0.068) | NFE-F 26.0 | NFE-B 27.0 | Test Acc 0.7156 | Train Acc 0.7312
Epoch 0400 | Time 0.065 (0.068) | NFE-F 26.0 | NFE-B 27.0 | Test Acc 0.7219 | Train Acc 0.7438
Epoch 0500 | Time 0.065 (0.068) | NFE-F 26.0 | NFE-B 27.0 | Test Acc 0.7531 | Train Acc 0.7602
Epoch 0600 | Time 0.066 (0.068) | NFE-F 26.1 | NFE-B 27.0 | Test Acc 0.7625 | Train Acc 0.7648
Epoch 0700 | Time 0.065 (0.068) | NFE-F 26.1 | NFE-B 27.1 | Test Acc 0.7781 | Train Acc 0.7844
Epoch 0800 | Time 0.065 (0.069) | NFE-F 26.3 | NFE-B 27.3 | Test Acc 0.7562 | Train Acc 0.7891
Epoch 0900 | Time 0.066 (0.069) | NFE-F 26.3 | NFE-B 27.3 | Test Acc 0.7594 | Train Acc 0.7828
Epoch 1000 | Time 0.065 (0.069) | NFE-F 27.3 | NFE-B 27.2 | Test Acc 0.7937 | Train Acc 0.7945
Epoch 1100 | Time 0.065 (0.069) | NFE-F 26.6 | NFE-B 27.3 | Test Acc 0.8000 | Train Acc 0.8047
Epoch 1200 | Time 0.066 (0.068) | NFE-F 26.3 | NFE-B 27.3 | Test Acc 0.8031 | Train Acc 0.8047
Epoch 1300 | Time 0.065 (0.068) | NFE-F 26.1 | NFE-B 27.3 | Test Acc 0.8125 | Train Acc 0.8227
Epoch 1400 | Time 0.065 (0.069) | NFE-F 26.3 | NFE-B 27.7 | Test Acc 0.8281 | Train Acc 0.8281
Epoch 1500 | Time 0.074 (0.070) | NFE-F 26.6 | NFE-B 28.0 | Test Acc 0.8219 | Train Acc 0.8187
Epoch 1600 | Time 0.065 (0.072) | NFE-F 27.5 | NFE-B 28.7 | Test Acc 0.8375 | Train Acc 0.8227
Epoch 1700 | Time 0.065 (0.073) | NFE-F 29.0 | NFE-B 29.1 | Test Acc 0.8250 | Train Acc 0.8281
Epoch 1800 | Time 0.070 (0.074) | NFE-F 29.9 | NFE-B 29.4 | Test Acc 0.8344 | Train Acc 0.8250
Epoch 1900 | Time 0.094 (0.077) | NFE-F 30.4 | NFE-B 31.0 | Test Acc 0.8281 | Train Acc 0.8344
Epoch 2000 | Time 0.068 (0.080) | NFE-F 30.7 | NFE-B 32.7 | Test Acc 0.8375 | Train Acc 0.8508
Epoch 2100 | Time 0.088 (0.083) | NFE-F 31.1 | NFE-B 34.3 | Test Acc 0.8313 | Train Acc 0.8484
Epoch 2200 | Time 0.088 (0.085) | NFE-F 31.5 | NFE-B 35.0 | Test Acc 0.8406 | Train Acc 0.8430
Epoch 2300 | Time 0.070 (0.087) | NFE-F 31.7 | NFE-B 36.2 | Test Acc 0.8281 | Train Acc 0.8438
Epoch 2400 | Time 0.080 (0.089) | NFE-F 32.0 | NFE-B 37.4 | Test Acc 0.8344 | Train Acc 0.8523
Epoch 2500 | Time 0.079 (0.090) | NFE-F 32.0 | NFE-B 37.9 | Test Acc 0.8375 | Train Acc 0.8508
Epoch 2600 | Time 0.088 (0.090) | NFE-F 32.1 | NFE-B 38.1 | Test Acc 0.8344 | Train Acc 0.8539
Epoch 2700 | Time 0.089 (0.092) | NFE-F 32.1 | NFE-B 38.9 | Test Acc 0.8562 | Train Acc 0.8508
Epoch 2800 | Time 0.090 (0.091) | NFE-F 32.1 | NFE-B 39.1 | Test Acc 0.8531 | Train Acc 0.8492
Epoch 2900 | Time 0.079 (0.091) | NFE-F 32.2 | NFE-B 38.4 | Test Acc 0.8500 | Train Acc 0.8555
Epoch 3000 | Time 0.088 (0.092) | NFE-F 32.0 | NFE-B 39.1 | Test Acc 0.8313 | Train Acc 0.8570
Epoch 3100 | Time 0.088 (0.092) | NFE-F 32.1 | NFE-B 39.4 | Test Acc 0.8375 | Train Acc 0.8516
Epoch 3200 | Time 0.079 (0.092) | NFE-F 32.1 | NFE-B 39.4 | Test Acc 0.8375 | Train Acc 0.8555
Epoch 3300 | Time 0.088 (0.092) | NFE-F 32.0 | NFE-B 39.2 | Test Acc 0.8375 | Train Acc 0.8578
Converged at epoch: 3300
Number of parameters in output net: 72
Number of parameters in hypernet: 622
Number of training points: 1280
Number of test points: 320
Epoch 0100 | Time 0.064 (0.065) | NFE-F 20.0 | NFE-B 25.6 | Test Acc 0.6562 | Train Acc 0.6703
Epoch 0200 | Time 0.067 (0.067) | NFE-F 26.0 | NFE-B 25.5 | Test Acc 0.6969 | Train Acc 0.6813
Epoch 0300 | Time 0.069 (0.070) | NFE-F 26.0 | NFE-B 26.7 | Test Acc 0.7531 | Train Acc 0.7367
Epoch 0400 | Time 0.070 (0.074) | NFE-F 26.0 | NFE-B 28.4 | Test Acc 0.7594 | Train Acc 0.7672
Epoch 0500 | Time 0.068 (0.072) | NFE-F 26.0 | NFE-B 27.4 | Test Acc 0.7906 | Train Acc 0.7797
Epoch 0600 | Time 0.068 (0.072) | NFE-F 26.0 | NFE-B 27.3 | Test Acc 0.8031 | Train Acc 0.7961
Epoch 0700 | Time 0.070 (0.073) | NFE-F 26.0 | NFE-B 27.5 | Test Acc 0.7969 | Train Acc 0.7937
Epoch 0800 | Time 0.070 (0.072) | NFE-F 26.1 | NFE-B 27.6 | Test Acc 0.7844 | Train Acc 0.7969
Epoch 0900 | Time 0.071 (0.074) | NFE-F 26.5 | NFE-B 28.0 | Test Acc 0.7906 | Train Acc 0.8070
Epoch 1000 | Time 0.072 (0.074) | NFE-F 27.5 | NFE-B 27.9 | Test Acc 0.8063 | Train Acc 0.8102
Epoch 1100 | Time 0.072 (0.075) | NFE-F 28.8 | NFE-B 27.8 | Test Acc 0.7969 | Train Acc 0.8172
Epoch 1200 | Time 0.072 (0.075) | NFE-F 29.4 | NFE-B 27.7 | Test Acc 0.7937 | Train Acc 0.8164
Epoch 1300 | Time 0.084 (0.076) | NFE-F 30.3 | NFE-B 28.0 | Test Acc 0.8000 | Train Acc 0.8227
Epoch 1400 | Time 0.072 (0.077) | NFE-F 30.5 | NFE-B 28.6 | Test Acc 0.8219 | Train Acc 0.8203
Epoch 1500 | Time 0.095 (0.078) | NFE-F 30.5 | NFE-B 29.1 | Test Acc 0.8187 | Train Acc 0.8281
Epoch 1600 | Time 0.068 (0.080) | NFE-F 30.8 | NFE-B 30.5 | Test Acc 0.8156 | Train Acc 0.8391
Epoch 1700 | Time 0.096 (0.081) | NFE-F 31.6 | NFE-B 30.5 | Test Acc 0.8125 | Train Acc 0.8375
Epoch 1800 | Time 0.072 (0.082) | NFE-F 31.6 | NFE-B 31.2 | Test Acc 0.8031 | Train Acc 0.8500
Epoch 1900 | Time 0.072 (0.087) | NFE-F 31.6 | NFE-B 33.6 | Test Acc 0.7969 | Train Acc 0.8508
Epoch 2000 | Time 0.082 (0.089) | NFE-F 31.8 | NFE-B 35.0 | Test Acc 0.8156 | Train Acc 0.8555
Epoch 2100 | Time 0.072 (0.089) | NFE-F 31.8 | NFE-B 34.9 | Test Acc 0.8313 | Train Acc 0.8602
Epoch 2200 | Time 0.094 (0.090) | NFE-F 31.9 | NFE-B 35.4 | Test Acc 0.8219 | Train Acc 0.8609
Epoch 2300 | Time 0.083 (0.092) | NFE-F 31.8 | NFE-B 36.1 | Test Acc 0.8219 | Train Acc 0.8625
Epoch 2400 | Time 0.096 (0.092) | NFE-F 32.0 | NFE-B 36.5 | Test Acc 0.8344 | Train Acc 0.8648
Epoch 2500 | Time 0.093 (0.092) | NFE-F 32.0 | NFE-B 36.2 | Test Acc 0.8500 | Train Acc 0.8617
Epoch 2600 | Time 0.084 (0.091) | NFE-F 32.0 | NFE-B 36.2 | Test Acc 0.8500 | Train Acc 0.8703
Epoch 2700 | Time 0.093 (0.093) | NFE-F 32.0 | NFE-B 36.9 | Test Acc 0.8500 | Train Acc 0.8633
Converged at epoch: 2700
Number of parameters in output net: 72
Number of parameters in hypernet: 652
Number of training points: 1280
Number of test points: 320
Epoch 0100 | Time 0.059 (0.063) | NFE-F 20.2 | NFE-B 21.6 | Test Acc 0.6500 | Train Acc 0.6734
Epoch 0200 | Time 0.077 (0.080) | NFE-F 26.0 | NFE-B 27.7 | Test Acc 0.6937 | Train Acc 0.7125
Epoch 0300 | Time 0.075 (0.079) | NFE-F 26.0 | NFE-B 27.5 | Test Acc 0.7375 | Train Acc 0.7492
Epoch 0400 | Time 0.075 (0.079) | NFE-F 26.0 | NFE-B 27.3 | Test Acc 0.7500 | Train Acc 0.7688
Epoch 0500 | Time 0.075 (0.078) | NFE-F 26.0 | NFE-B 27.1 | Test Acc 0.7844 | Train Acc 0.7836
Epoch 0600 | Time 0.076 (0.079) | NFE-F 26.1 | NFE-B 27.2 | Test Acc 0.8000 | Train Acc 0.7945
Epoch 0700 | Time 0.075 (0.078) | NFE-F 26.0 | NFE-B 27.3 | Test Acc 0.8031 | Train Acc 0.8102
Epoch 0800 | Time 0.077 (0.079) | NFE-F 26.0 | NFE-B 27.1 | Test Acc 0.8187 | Train Acc 0.8234
Epoch 0900 | Time 0.075 (0.079) | NFE-F 26.0 | NFE-B 27.2 | Test Acc 0.8344 | Train Acc 0.8336
Epoch 1000 | Time 0.075 (0.079) | NFE-F 26.0 | NFE-B 27.2 | Test Acc 0.8375 | Train Acc 0.8375
Epoch 1100 | Time 0.076 (0.078) | NFE-F 26.0 | NFE-B 27.1 | Test Acc 0.8281 | Train Acc 0.8406
Epoch 1200 | Time 0.076 (0.079) | NFE-F 26.1 | NFE-B 27.4 | Test Acc 0.8313 | Train Acc 0.8430
Epoch 1300 | Time 0.076 (0.079) | NFE-F 26.1 | NFE-B 27.5 | Test Acc 0.8438 | Train Acc 0.8453
Epoch 1400 | Time 0.075 (0.081) | NFE-F 26.2 | NFE-B 28.2 | Test Acc 0.8375 | Train Acc 0.8492
Epoch 1500 | Time 0.077 (0.082) | NFE-F 26.3 | NFE-B 28.4 | Test Acc 0.8406 | Train Acc 0.8430
Epoch 1600 | Time 0.075 (0.082) | NFE-F 26.9 | NFE-B 28.8 | Test Acc 0.8562 | Train Acc 0.8461
Epoch 1700 | Time 0.075 (0.083) | NFE-F 27.5 | NFE-B 29.1 | Test Acc 0.8594 | Train Acc 0.8516
Epoch 1800 | Time 0.075 (0.084) | NFE-F 28.1 | NFE-B 29.6 | Test Acc 0.8656 | Train Acc 0.8492
Epoch 1900 | Time 0.075 (0.086) | NFE-F 28.9 | NFE-B 30.1 | Test Acc 0.8719 | Train Acc 0.8508
Epoch 2000 | Time 0.075 (0.086) | NFE-F 28.2 | NFE-B 30.5 | Test Acc 0.8625 | Train Acc 0.8555
Epoch 2100 | Time 0.103 (0.092) | NFE-F 28.9 | NFE-B 32.9 | Test Acc 0.8500 | Train Acc 0.8531
Epoch 2200 | Time 0.075 (0.094) | NFE-F 30.1 | NFE-B 33.7 | Test Acc 0.8625 | Train Acc 0.8477
Epoch 2300 | Time 0.091 (0.090) | NFE-F 30.2 | NFE-B 31.7 | Test Acc 0.8625 | Train Acc 0.8672
Epoch 2400 | Time 0.077 (0.088) | NFE-F 30.4 | NFE-B 30.8 | Test Acc 0.8656 | Train Acc 0.8625
Epoch 2500 | Time 0.086 (0.092) | NFE-F 31.0 | NFE-B 32.6 | Test Acc 0.8688 | Train Acc 0.8594
Epoch 2600 | Time 0.102 (0.094) | NFE-F 31.6 | NFE-B 33.3 | Test Acc 0.8625 | Train Acc 0.8641
Epoch 2700 | Time 0.079 (0.093) | NFE-F 31.8 | NFE-B 32.6 | Test Acc 0.8594 | Train Acc 0.8656
Epoch 2800 | Time 0.079 (0.095) | NFE-F 31.9 | NFE-B 33.8 | Test Acc 0.8562 | Train Acc 0.8648
Epoch 2900 | Time 0.081 (0.098) | NFE-F 32.0 | NFE-B 35.2 | Test Acc 0.8562 | Train Acc 0.8742
Epoch 3000 | Time 0.113 (0.099) | NFE-F 32.0 | NFE-B 35.8 | Test Acc 0.8562 | Train Acc 0.8742
Converged at epoch: 3000
Number of parameters in output net: 72
Number of parameters in hypernet: 646
Number of training points: 1280
Number of test points: 320
Epoch 0100 | Time 0.116 (0.115) | NFE-F 60.1 | NFE-B 54.9 | Test Acc 0.7812 | Train Acc 0.7961
Epoch 0200 | Time 0.134 (0.131) | NFE-F 66.4 | NFE-B 64.4 | Test Acc 0.8313 | Train Acc 0.8469
